"No.","Time","Source","Destination","Protocol","Length","Info"
"20203","72.616765","192.168.1.26","192.168.1.12","HTTP","174","HEAD /Cape-Town-Cycling-Tour-Stage-Three-Gantry.mp4 HTTP/1.1 "
"20226","72.637573","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Scenic-Bavaria-Two.mp4 HTTP/1.1 "
"20227","72.637578","192.168.1.26","192.168.1.12","HTTP","149","HEAD /los-gigantes-sdT.mp4 HTTP/1.1 "
"20253","72.664512","192.168.1.26","192.168.1.12","HTTP","149","HEAD /los-gigantes-sdT.mp4 HTTP/1.1 "
"20254","72.664515","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Scenic-Bavaria-Three.mp4 HTTP/1.1 "
"20275","72.683981","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Lost-in-Cambridgeshire.mp4 HTTP/1.1 "
"20276","72.683982","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Scenic-Bavaria-Four.mp4 HTTP/1.1 "
"20297","72.704085","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Lousy-Hill-Lane.mp4 HTTP/1.1 "
"20298","72.704086","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Back-To-Bad-Kohlgrub.mp4 HTTP/1.1 "
"20321","72.732726","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Schaunlnsland-Via-Munstertal.mp4 HTTP/1.1 "
"20322","72.732730","192.168.1.26","192.168.1.12","HTTP","153","HEAD /LoveGaptoRavensRoost.mp4 HTTP/1.1 "
"20346","72.752663","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Scheibenhoehe.mp4 HTTP/1.1 "
"20351","72.765534","192.168.1.26","192.168.1.12","HTTP","144","HEAD /luz-ardiden.mp4 HTTP/1.1 "
"20369","72.779815","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Scheiblbergrunde.mp4 HTTP/1.1 "
"20375","72.786501","192.168.1.26","192.168.1.12","HTTP","144","HEAD /luz-ardiden.mp4 HTTP/1.1 "
"20390","72.797484","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Schliersee-Spitzing.mp4 HTTP/1.1 "
"20402","72.807850","192.168.1.26","192.168.1.12","HTTP","150","HEAD /luz-ardiden-short.mp4 HTTP/1.1 "
"20415","72.824212","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Schnalstal.mp4 HTTP/1.1 "
"20426","72.835130","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Lysebotn-Climb.mp4 HTTP/1.1 "
"20443","72.847730","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Schonfeldhutte.mp4 HTTP/1.1 "
"20448","72.857128","192.168.1.26","192.168.1.12","HTTP","145","HEAD /MagugnanoRDG.mp4 HTTP/1.1 "
"20463","72.868261","192.168.1.26","192.168.1.12","HTTP","147","HEAD /seaworld-drive.mp4 HTTP/1.1 "
"20479","72.879939","192.168.1.26","192.168.1.12","HTTP","146","HEAD /magu-tori-new.mp4 HTTP/1.1 "
"20487","72.888605","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Seiser-Alm-audio.mp4 HTTP/1.1 "
"20504","72.903125","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Mahon-Falls.mp4 HTTP/1.1 "
"20512","72.911049","192.168.1.26","192.168.1.12","HTTP","153","HEAD /SellaRonda_Clockwise.mp4 HTTP/1.1 "
"20523","72.929604","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Mahon-Falls-Westside.mp4 HTTP/1.1 "
"20539","72.941850","192.168.1.26","192.168.1.12","HTTP","147","HEAD /SelvaSaCalobra.mp4 HTTP/1.1 "
"20542","72.946563","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Bgs-Wegkreuz.mp4 HTTP/1.1 "
"20565","72.971133","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Wegkreuz-Bgs.mp4 HTTP/1.1 "
"20566","72.971135","192.168.1.26","192.168.1.12","HTTP","148","HEAD /barossa-branded.mp4 HTTP/1.1 "
"20586","73.001515","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Partenstein-TT.mp4 HTTP/1.1 "
"20588","73.001517","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Seven-Mile-Beach.mp4 HTTP/1.1 "
"20607","73.024496","192.168.1.26","192.168.1.12","HTTP","145","HEAD /maindy-track.mp4 HTTP/1.1 "
"20609","73.024498","192.168.1.26","192.168.1.12","HTTP","146","HEAD /SevernStokeTT.mp4 HTTP/1.1 "
"20634","73.043384","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Shaley.mp4 HTTP/1.1 "
"20635","73.043387","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Maine-Hills-In-Autumn.mp4 HTTP/1.1 "
"20657","73.193348","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Maine-Winter-Fat-Bike-Loop.mp4 HTTP/1.1 "
"20658","73.193354","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Sheep-River.mp4 HTTP/1.1 "
"20678","73.211292","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Shelburne-Dam-to-Bethel.mp4 HTTP/1.1 "
"20679","73.211293","192.168.1.26","192.168.1.12","HTTP","140","HEAD /Mal-Pan.mp4 HTTP/1.1 "
"20703","73.232560","192.168.1.26","192.168.1.12","HTTP","151","HEAD /national-hillclimb.mp4 HTTP/1.1 "
"20704","73.232561","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Malham-Cove-and-Langcliffe-Scar.mp4 HTTP/1.1 "
"20726","73.248792","192.168.1.26","192.168.1.12","HTTP","143","HEAD /sherbrooke.mp4 HTTP/1.1 "
"20728","73.248794","192.168.1.26","192.168.1.12","HTTP","165","HEAD /Man-From-Snowy-River-Gravel-Ride.mp4 HTTP/1.1 "
"20751","73.276742","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Shining-Sea-Bikepath.mp4 HTTP/1.1 "
"20752","73.276748","192.168.1.26","192.168.1.12","HTTP","151","HEAD /manly-hill-repeats.mp4 HTTP/1.1 "
"20771","73.293769","192.168.1.26","192.168.1.12","HTTP","140","HEAD /HC-Ride.mp4 HTTP/1.1 "
"20775","73.293772","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Mare-de-Deu-del-Mont.mp4 HTTP/1.1 "
"20797","73.311582","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Maridalsvannet-Til-Kukit.mp4 HTTP/1.1 "
"20798","73.311588","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Quiz-Ride.mp4 HTTP/1.1 "
"20825","73.343577","192.168.1.26","192.168.1.12","HTTP","157","HEAD /marin-headlands-extended.mp4 HTTP/1.1 "
"20826","73.343582","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Short-Course-Road-Race.mp4 HTTP/1.1 "
"20848","73.361333","192.168.1.26","192.168.1.12","HTTP","158","HEAD /marin-headlands-adventure.mp4 HTTP/1.1 "
"20849","73.361335","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Short-ShaTin-Racecourse-Loop.mp4 HTTP/1.1 "
"20873","73.382641","192.168.1.26","192.168.1.12","HTTP","153","HEAD /sidewinder-dirt-ride.mp4 HTTP/1.1 "
"20874","73.382650","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Markleeville-to-Snowshoe-OUT.mp4 HTTP/1.1 "
"20894","73.404043","192.168.1.26","192.168.1.12","HTTP","141","HEAD /mar-lohr.mp4 HTTP/1.1 "
"20897","73.406530","192.168.1.26","192.168.1.12","HTTP","153","HEAD /sidewinder-dirt-ride.mp4 HTTP/1.1 "
"20921","73.425021","192.168.1.26","192.168.1.12","HTTP","139","HEAD /Seirra.mp4 HTTP/1.1 "
"20922","73.425021","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Marlow-and-Cookham-Riverside.mp4 HTTP/1.1 "
"20946","73.449212","192.168.1.26","192.168.1.12","HTTP","145","HEAD /marmot-basin.mp4 HTTP/1.1 "
"20947","73.449214","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Tullinger.mp4 HTTP/1.1 "
"20971","73.470304","192.168.1.26","192.168.1.12","HTTP","147","HEAD /silverstone-4K.mp4 HTTP/1.1 "
"20972","73.470307","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Maroon-Bells.mp4 HTTP/1.1 "
"20994","73.492363","192.168.1.26","192.168.1.12","HTTP","140","HEAD /gem-kar.mp4 HTTP/1.1 "
"20995","73.492364","192.168.1.26","192.168.1.12","HTTP","162","HEAD /marshall-mountain-gravel-ride.mp4 HTTP/1.1 "
"21021","73.513092","192.168.1.26","192.168.1.12","HTTP","139","HEAD /041821.mp4 HTTP/1.1 "
"21022","73.513095","192.168.1.26","192.168.1.12","HTTP","143","HEAD /bgs-ah-bgs.mp4 HTTP/1.1 "
"21041","73.531263","192.168.1.26","192.168.1.12","HTTP","144","HEAD /london-laps.mp4 HTTP/1.1 "
"21042","73.531264","192.168.1.26","192.168.1.12","HTTP","138","HEAD /masca.mp4 HTTP/1.1 "
"21068","73.549114","192.168.1.26","192.168.1.12","HTTP","143","HEAD /masca_loop.mp4 HTTP/1.1 "
"21071","73.550021","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Skirmett-the-Frog.mp4 HTTP/1.1 "
"21089","73.573902","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Sleights-Moor-OC-147.mp4 HTTP/1.1 "
"21095","73.584840","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Maspalomas-to-Ayacata.mp4 HTTP/1.1 "
"21110","73.594879","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Smugglers-Notch-Climb.mp4 HTTP/1.1 "
"21124","73.603136","192.168.1.26","192.168.1.12","HTTP","151","HEAD /adelaide-criterium.mp4 HTTP/1.1 "
"21129","73.609364","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Soda-Springs.mp4 HTTP/1.1 "
"21146","73.620047","192.168.1.26","192.168.1.12","HTTP","148","HEAD /mclaren-vale-tt.mp4 HTTP/1.1 "
"21151","73.629977","192.168.1.26","192.168.1.12","HTTP","144","HEAD /soller-2018.mp4 HTTP/1.1 "
"21174","73.649482","192.168.1.26","192.168.1.12","HTTP","151","HEAD /mccarrs-creek-road.mp4 HTTP/1.1 "
"21175","73.649485","192.168.1.26","192.168.1.12","HTTP","138","HEAD /CCW-3.mp4 HTTP/1.1 "
"21198","73.666527","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Sorrento-To-Mornington.mp4 HTTP/1.1 "
"21199","73.666531","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Meeks-Bay-To-Incline-Village.mp4 HTTP/1.1 "
"21218","73.687908","192.168.1.26","192.168.1.12","HTTP","196","HEAD /Sorrento-To-Point-Nepean-Coastal-Return-Ride-In-The-Morning-Sun.mp4 HTTP/1.1 "
"21219","73.687909","192.168.1.26","192.168.1.12","HTTP","154","HEAD /bikepath-meran-terlan.mp4 HTTP/1.1 "
"21239","73.705037","192.168.1.26","192.168.1.12","HTTP","157","HEAD /bikepath-meran-vinschgau.mp4 HTTP/1.1 "
"21243","73.706314","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Soulor-from-Ferrieres.mp4 HTTP/1.1 "
"21268","73.726563","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Messinian-Waterfront.mp4 HTTP/1.1 "
"21269","73.726567","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Soulor-from-Ferrieres.mp4 HTTP/1.1 "
"21294","73.758157","192.168.1.26","192.168.1.12","HTTP","148","HEAD /South-Of-Munich.mp4 HTTP/1.1 "
"21295","73.758161","192.168.1.26","192.168.1.12","HTTP","146","HEAD /klem-and-mike.mp4 HTTP/1.1 "
"21314","73.780580","192.168.1.26","192.168.1.12","HTTP","148","HEAD /miller-school-2.mp4 HTTP/1.1 "
"21316","73.780586","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Myles-Southern-Cross.mp4 HTTP/1.1 "
"21340","73.802747","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Minnes-Loop.mp4 HTTP/1.1 "
"21341","73.802747","192.168.1.26","192.168.1.12","HTTP","142","HEAD /southport.mp4 HTTP/1.1 "
"21365","73.822553","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Doctor-Spockby.mp4 HTTP/1.1 "
"21366","73.822554","192.168.1.26","192.168.1.12","HTTP","153","HEAD /split-rock-road-loop.mp4 HTTP/1.1 "
"21388","73.845815","192.168.1.26","192.168.1.12","HTTP","166","HEAD /Misurina-and-Tre-Cime-di-Lavaredo.mp4 HTTP/1.1 "
"21389","73.845820","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Sprigs-Alley.mp4 HTTP/1.1 "
"21408","73.864234","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Spring-Break-Three-Mountains.mp4 HTTP/1.1 "
"21412","73.864243","192.168.1.26","192.168.1.12","HTTP","160","HEAD /Mitta-Mitta-Brewing-Co-Ride.mp4 HTTP/1.1 "
"21436","73.883348","192.168.1.26","192.168.1.12","HTTP","150","HEAD /spring-creek-pass.mp4 HTTP/1.1 "
"21437","73.883349","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Mitterberg.mp4 HTTP/1.1 "
"21454","73.901917","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Spring-In-North-Cork.mp4 HTTP/1.1 "
"21457","73.901921","192.168.1.26","192.168.1.12","HTTP","163","HEAD /Mogan-to-San-Nicolas-Viewpoint.mp4 HTTP/1.1 "
"21482","73.919292","192.168.1.26","192.168.1.12","HTTP","150","HEAD /mona-vale-madness.mp4 HTTP/1.1 "
"21484","73.919299","192.168.1.26","192.168.1.12","HTTP","144","HEAD /springbrook.mp4 HTTP/1.1 "
"21504","73.948059","192.168.1.26","192.168.1.12","HTTP","144","HEAD /springbrook.mp4 HTTP/1.1 "
"21508","73.950014","192.168.1.26","192.168.1.12","HTTP","144","HEAD /monaco-laps.mp4 HTTP/1.1 "
"21530","73.970297","192.168.1.26","192.168.1.12","HTTP","144","HEAD /monaco-laps.mp4 HTTP/1.1 "
"21531","73.970303","192.168.1.26","192.168.1.12","HTTP","149","HEAD /StablervilleEast.mp4 HTTP/1.1 "
"21557","73.997172","192.168.1.26","192.168.1.12","HTTP","151","HEAD /stablersville-west.mp4 HTTP/1.1 "
"21558","73.997178","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Monchique-Foia.mp4 HTTP/1.1 "
"21583","74.017524","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Monitor-East-Ascent.mp4 HTTP/1.1 "
"21584","74.017527","192.168.1.26","192.168.1.12","HTTP","155","HEAD /Staffelsee-Peissenberg.mp4 HTTP/1.1 "
"21607","74.039740","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Monitor-Pass-West-Ascent.mp4 HTTP/1.1 "
"21608","74.039741","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Steenbras-Climb.mp4 HTTP/1.1 "
"21631","74.062902","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Stoupe-Brow.mp4 HTTP/1.1 "
"21632","74.062907","192.168.1.26","192.168.1.12","HTTP","166","HEAD /Monserrate-to-Guadalupe-Sanctuary.mp4 HTTP/1.1 "
"21650","74.177658","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Streatley-Hill.mp4 HTTP/1.1 "
"21655","74.177664","192.168.1.26","192.168.1.12","HTTP","147","HEAD /mont-de-saleve.mp4 HTTP/1.1 "
"21681","74.216875","192.168.1.26","192.168.1.12","HTTP","146","HEAD /mt-ventoux-19.mp4 HTTP/1.1 "
"21682","74.216881","192.168.1.26","192.168.1.12","HTTP","145","HEAD /Styles-Climb.mp4 HTTP/1.1 "
"21706","74.242144","192.168.1.26","192.168.1.12","HTTP","146","HEAD /sun-road-west.mp4 HTTP/1.1 "
"21707","74.242145","192.168.1.26","192.168.1.12","HTTP","142","HEAD /LBVentoux.mp4 HTTP/1.1 "
"21729","74.268772","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Mt-Ventoux-From-Sault.mp4 HTTP/1.1 "
"21733","74.271876","192.168.1.26","192.168.1.12","HTTP","148","HEAD /sunshine-canyon.mp4 HTTP/1.1 "
"21754","74.289904","192.168.1.26","192.168.1.12","HTTP","142","HEAD /montacute.mp4 HTTP/1.1 "
"21760","74.302151","192.168.1.26","192.168.1.12","HTTP","142","HEAD /superflag.mp4 HTTP/1.1 "
"21773","74.313746","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Monte-Croce-Carnico.mp4 HTTP/1.1 "
"21790","74.327344","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Susten-Pass-from-Wassen.mp4 HTTP/1.1 "
"21796","74.332321","192.168.1.26","192.168.1.12","HTTP","147","HEAD /MontebelloRoad.mp4 HTTP/1.1 "
"21812","74.356426","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Sweden-Road.mp4 HTTP/1.1 "
"21822","74.365205","192.168.1.26","192.168.1.12","HTTP","146","HEAD /MontevinaRoad.mp4 HTTP/1.1 "
"21830","74.379924","192.168.1.26","192.168.1.12","HTTP","169","HEAD /Switzerland-Rapperswil-Climbing-Loop.mp4 HTTP/1.1 "
"21847","74.403277","192.168.1.26","192.168.1.12","HTTP","140","HEAD /bismark.mp4 HTTP/1.1 "
"21854","74.419070","192.168.1.26","192.168.1.12","HTTP","157","HEAD /Sydney-Harbour-Foreshore.mp4 HTTP/1.1 "
"21869","74.429376","192.168.1.26","192.168.1.12","HTTP","163","HEAD /Morning-Commute-Chasing-eBikes.mp4 HTTP/1.1 "
"21884","74.445036","192.168.1.26","192.168.1.12","HTTP","139","HEAD /sydney.mp4 HTTP/1.1 "
"21889","74.450843","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Mt-Ainslie.mp4 HTTP/1.1 "
"21910","74.471492","192.168.1.26","192.168.1.12","HTTP","144","HEAD /buller-2018.mp4 HTTP/1.1 "
"21911","74.471497","192.168.1.26","192.168.1.12","HTTP","165","HEAD /Sydney-Olympic-Road-Race-Circuit.mp4 HTTP/1.1 "
"21934","74.492265","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Mount-Bures.mp4 HTTP/1.1 "
"21935","74.492268","192.168.1.26","192.168.1.12","HTTP","141","HEAD /the-gong.mp4 HTTP/1.1 "
"21954","74.517248","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Sylvenstein-Eng.mp4 HTTP/1.1 "
"21956","74.517249","192.168.1.26","192.168.1.12","HTTP","140","HEAD /mt-coot.mp4 HTTP/1.1 "
"21978","74.538337","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Tak-Ma-Doon.mp4 HTTP/1.1 "
"21979","74.538338","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Diablo-South-Gate.mp4 HTTP/1.1 "
"22003","74.564104","192.168.1.26","192.168.1.12","HTTP","159","HEAD /Take-Me-Home-Mountain-Road.mp4 HTTP/1.1 "
"22004","74.564294","192.168.1.26","192.168.1.12","HTTP","144","HEAD /donna-buang.mp4 HTTP/1.1 "
"22025","74.591792","192.168.1.26","192.168.1.12","HTTP","144","HEAD /tan-hill-4k.mp4 HTTP/1.1 "
"22027","74.591800","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Mount-Greylock.mp4 HTTP/1.1 "
"22054","74.626233","192.168.1.26","192.168.1.12","HTTP","147","HEAD /barossa-3-mins.mp4 HTTP/1.1 "
"22055","74.626234","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Tan-Hill-From-Whaw.mp4 HTTP/1.1 "
"22057","74.626236","192.168.1.26","192.168.1.12","HTTP","142","HEAD /hotham-19.mp4 HTTP/1.1 "
"22072","74.635868","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Kariega-Harvestvale.mp4 HTTP/1.1 "
"22085","74.646715","192.168.1.26","192.168.1.12","HTTP","140","HEAD /Tasarte.mp4 HTTP/1.1 "
"22094","74.648255","192.168.1.26","192.168.1.12","HTTP","142","HEAD /boulevard.mp4 HTTP/1.1 "
"22108","74.664559","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Little-Warm-Up.mp4 HTTP/1.1 "
"22126","74.674380","192.168.1.26","192.168.1.12","HTTP","141","HEAD /bathurst.mp4 HTTP/1.1 "
"22128","74.674381","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Tatzelwurm.mp4 HTTP/1.1 "
"22139","74.686134","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Kariega-East-One-Hour.mp4 HTTP/1.1 "
"22155","74.694902","192.168.1.26","192.168.1.12","HTTP","145","HEAD /teide-v-chio.mp4 HTTP/1.1 "
"22156","74.694907","192.168.1.26","192.168.1.12","HTTP","146","HEAD /Tauernmoossee.mp4 HTTP/1.1 "
"22177","74.710372","192.168.1.26","192.168.1.12","HTTP","154","HEAD /2021-Road-Race-Course.mp4 HTTP/1.1 "
"22196","74.719961","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Tauernradweg-MariaAlm.mp4 HTTP/1.1 "
"22198","74.719963","192.168.1.26","192.168.1.12","HTTP","146","HEAD /mt-wellington.mp4 HTTP/1.1 "
"22209","74.726843","192.168.1.26","192.168.1.12","HTTP","147","HEAD /2021-TT-Course.mp4 HTTP/1.1 "
"22237","74.739268","192.168.1.26","192.168.1.12","HTTP","148","HEAD /Taupo-Foreshore.mp4 HTTP/1.1 "
"22238","74.739272","192.168.1.26","192.168.1.12","HTTP","142","HEAD /MDT-Maine.mp4 HTTP/1.1 "
"22245","74.746889","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Kariega-East-Ride-Three.mp4 HTTP/1.1 "
"22265","74.765184","192.168.1.26","192.168.1.12","HTTP","149","HEAD /mountain-springs.mp4 HTTP/1.1 "
"22268","74.765187","192.168.1.26","192.168.1.12","HTTP","156","HEAD /Tauranga-Lakes-To-Ocean.mp4 HTTP/1.1 "
"22283","74.774582","192.168.1.26","192.168.1.12","HTTP","144","HEAD /River-Lodge.mp4 HTTP/1.1 "
"22298","74.783387","192.168.1.26","192.168.1.12","HTTP","143","HEAD /Tavan-Ride.mp4 HTTP/1.1 "
"22301","74.786825","192.168.1.26","192.168.1.12","HTTP","151","HEAD /olympic-rr-circuit.mp4 HTTP/1.1 "
"22322","74.796681","192.168.1.26","192.168.1.12","HTTP","154","HEAD /Kariega-East-Ride-Two.mp4 HTTP/1.1 "
"22335","74.804613","192.168.1.26","192.168.1.12","HTTP","152","HEAD /tawonga-from-bright.mp4 HTTP/1.1 "
"22345","74.814120","192.168.1.26","192.168.1.12","HTTP","158","HEAD /Mt-Macdeon-from-the-South.mp4 HTTP/1.1 "
"22357","74.820853","192.168.1.26","192.168.1.12","HTTP","154","HEAD /727-nortonsville-loop.mp4 HTTP/1.1 "
"22369","74.825031","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Taygetos-Touristiko.mp4 HTTP/1.1 "
"22374","74.832678","192.168.1.26","192.168.1.12","HTTP","147","HEAD /mt-martha-laps.mp4 HTTP/1.1 "
"22399","74.844440","192.168.1.26","192.168.1.12","HTTP","177","HEAD /A-Bit-Of-National-Route-One-Before-The-Hills.mp4 HTTP/1.1 "
"22400","74.844441","192.168.1.26","192.168.1.12","HTTP","151","HEAD /Tegernsee-Spitzing.mp4 HTTP/1.1 "
"22410","74.852790","192.168.1.26","192.168.1.12","HTTP","147","HEAD /mt-martha-laps.mp4 HTTP/1.1 "
"22429","74.867785","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Teide_Seilbahn.mp4 HTTP/1.1 "
"22431","74.867787","192.168.1.26","192.168.1.12","HTTP","164","HEAD /A-Coastal-Escape-From-Edinburgh.mp4 HTTP/1.1 "
"22443","74.878377","192.168.1.26","192.168.1.12","HTTP","139","HEAD /mt-mee.mp4 HTTP/1.1 "
"22463","74.887244","192.168.1.26","192.168.1.12","HTTP","161","HEAD /Cruise-Along-The-Yarra-River.mp4 HTTP/1.1 "
"22464","74.887247","192.168.1.26","192.168.1.12","HTTP","149","HEAD /Teide-Loop-audio.mp4 HTTP/1.1 "
"22480","74.896454","192.168.1.26","192.168.1.12","HTTP","140","HEAD /mt-nebo.mp4 HTTP/1.1 "
"22495","74.904983","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Teide_Obs.mp4 HTTP/1.1 "
"22496","74.904986","192.168.1.26","192.168.1.12","HTTP","151","HEAD /kettlewell-leyburn.mp4 HTTP/1.1 "
"22522","74.918598","192.168.1.26","192.168.1.12","HTTP","144","HEAD /Mt-Pleasant.mp4 HTTP/1.1 "
"22528","74.924712","192.168.1.26","192.168.1.12","HTTP","156","HEAD /10-Laps-of-Heffron-Park.mp4 HTTP/1.1 "
"22532","74.926968","192.168.1.26","192.168.1.12","HTTP","142","HEAD /Mt-Lemmon.mp4 HTTP/1.1 "
"22549","74.941966","192.168.1.26","192.168.1.12","HTTP","142","HEAD /mt-tam-19.mp4 HTTP/1.1 "
"22570","74.949745","192.168.1.26","192.168.1.12","HTTP","169","HEAD /Lake-Taupo-Cycle-Challenge-Stage-One.mp4 HTTP/1.1 "
"22571","74.949746","192.168.1.26","192.168.1.12","HTTP","142","HEAD /bexley-10.mp4 HTTP/1.1 "
"22585","74.958349","192.168.1.26","192.168.1.12","HTTP","164","HEAD /Mt-White-to-East-Waters-Berowra.mp4 HTTP/1.1 "
"22604","74.973482","192.168.1.26","192.168.1.12","HTTP","147","HEAD /black-mountain.mp4 HTTP/1.1 "
"22605","74.973937","192.168.1.26","192.168.1.12","HTTP","140","HEAD /A610-TT.mp4 HTTP/1.1 "
"22619","74.983013","192.168.1.26","192.168.1.12","HTTP","150","HEAD /Diablo-North-Gate.mp4 HTTP/1.1 "
"22641","74.997939","192.168.1.26","192.168.1.12","HTTP","153","HEAD /AACC-Markleeville-TT.mp4 HTTP/1.1 "
"22643","74.997941","192.168.1.26","192.168.1.12","HTTP","159","HEAD /East-Berkshire-Lanes-Three.mp4 HTTP/1.1 "
"22655","75.007177","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Mt-Evans-SHORT.mp4 HTTP/1.1 "
"22669","75.020635","192.168.1.26","192.168.1.12","HTTP","147","HEAD /bronte-sisters.mp4 HTTP/1.1 "
"22672","75.021280","192.168.1.26","192.168.1.12","HTTP","162","HEAD /Abbaye-De-Senaque-Col-De-Murs.mp4 HTTP/1.1 "
"22698","75.031317","192.168.1.26","192.168.1.12","HTTP","153","HEAD /Mt_Ontake-Hill-Climb.mp4 HTTP/1.1 "
"22708","75.036662","192.168.1.26","192.168.1.12","HTTP","144","HEAD /TheBullLoop.mp4 HTTP/1.1 "
"22720","75.041119","192.168.1.26","192.168.1.12","HTTP","152","HEAD /Aberdour-Crossgates.mp4 HTTP/1.1 "
"22739","75.050823","192.168.1.26","192.168.1.12","HTTP","144","HEAD /muir-to-tam.mp4 HTTP/1.1 "
"22749","75.054791","192.168.1.26","192.168.1.12","HTTP","157","HEAD /the-burway-and-long-mynd.mp4 HTTP/1.1 "
"22757","75.060056","192.168.1.26","192.168.1.12","HTTP","147","HEAD /Dartmoor-Devon.mp4 HTTP/1.1 "
"22776","75.177447","192.168.1.26","192.168.1.12","HTTP","155","HEAD /The-Cape-Town-Crucifix.mp4 HTTP/1.1 "
"22788","75.195563","192.168.1.26","192.168.1.12","HTTP","141","HEAD /cervinia.mp4 HTTP/1.1 "
"22793","75.206322","192.168.1.26","192.168.1.12","HTTP","148","HEAD /muir-to-stinson.mp4 HTTP/1.1 "
